book_folder,id,chapter_id,display_label,title,arabic_title,preface,order
bulugul-maram_bn,953,11,১১/০. অধ্যায়ঃ,মাতা-পিতা জীবিতাবস্থায় জিহাদের বিধান,,,953
bulugul-maram_bn,954,11,১১/০. অধ্যায়ঃ,মুশরিকদের এলাকায় অবস্থান করা নিষেধ,,,954
bulugul-maram_bn,955,11,১১/০. অধ্যায়ঃ,হিজরতের অবসান হওয়া এবং জিহাদ ও নিয়্যাতের অবশিষ্ট থাকা প্রসঙ্গে,,,955
bulugul-maram_bn,956,11,১১/০. অধ্যায়ঃ,জিহাদে একনিষ্ঠতা আবশ্যক,,,956
bulugul-maram_bn,957,11,১১/০. অধ্যায়ঃ,"যতদিন পর্যন্ত শক্ৰদের সাথে সংগ্ৰাম চলতে থাকবে, ততদিন পর্যন্ত হিজরতের অবশিষ্ট থাকা প্রসঙ্গে",,,957
bulugul-maram_bn,958,11,১১/০. অধ্যায়ঃ,কোন প্রকার ঘোষণা দেওয়া ছাড়াই দুশমনদের উপর অতর্কিতভাবে আক্রমণ করা,,,958
bulugul-maram_bn,959,11,১১/০. অধ্যায়ঃ,সৈন্যদেরকে সঠিকভাবে দিক নির্দেশনা এবং উপদেশ দেওয়া,,,959
bulugul-maram_bn,960,11,১১/০. অধ্যায়ঃ,যুদ্ধে তাওরিয়া (কৌশল দ্বারা গোপনীয়তা অবলম্বন করা) করা প্রসঙ্গে,,,960
bulugul-maram_bn,961,11,১১/০. অধ্যায়ঃ,যে সময়ে যুদ্ধ করা মুস্তাহাব,,,961
bulugul-maram_bn,962,11,১১/০. অধ্যায়ঃ,(মুসলিমদের) রাত্রিকালে কাফিরদের বিরুদ্ধে অভিযান চালানোর বৈধতা যদিও এর মাধ্যমে তাদের ছেলেমেয়ে এবং স্ত্রীলোক নিহত হয়,,,962
bulugul-maram_bn,963,11,১১/০. অধ্যায়ঃ,যুদ্ধে মুশরিকদের মাধ্যমে সাহায্য নেওয়া প্রসঙ্গে,,,963
bulugul-maram_bn,964,11,১১/০. অধ্যায়ঃ,যুদ্ধে নারী এবং বাচ্চাদেরকে হত্যা করা নিষেধ,,,964
bulugul-maram_bn,965,11,১১/০. অধ্যায়ঃ,মুশরিকদের বয়োবৃদ্ধদেরকে হত্যা করা নিষেধ,,,965
bulugul-maram_bn,966,11,১১/০. অধ্যায়ঃ,মল্লযুদ্ধ,,,966
bulugul-maram_bn,967,11,১১/০. অধ্যায়ঃ,শক্ৰদের উপর সাহসী মুমিনের ঝাঁপিয়ে পড়া প্রসঙ্গে,,,967
bulugul-maram_bn,968,11,১১/০. অধ্যায়ঃ,দুশমনের দেশে আগুন জ্বলিয়ে দেয়ার বিধান,,,968
bulugul-maram_bn,969,11,১১/০. অধ্যায়ঃ,গনীমতের মাল চুরি করা হারাম,,,969
bulugul-maram_bn,970,11,১১/০. অধ্যায়ঃ,নিহতের মাল হত্যাকারী পাওয়ার উপযুক্ত,,,970
bulugul-maram_bn,971,11,১১/০. অধ্যায়ঃ,গণহত্যার বিধান,,,971
bulugul-maram_bn,972,11,১১/০. অধ্যায়ঃ,বন্দীকে ইসলামের দাওয়াত না দিয়ে হত্যা করা,,,972
bulugul-maram_bn,973,11,১১/০. অধ্যায়ঃ,বেঁধে হত্যা করা প্রসঙ্গে,,,973
bulugul-maram_bn,974,11,১১/০. অধ্যায়ঃ,কাফের বন্দীর বিনিময়ে মুসলিম বন্দীকে মুক্ত করা জায়েয,,,974
bulugul-maram_bn,975,11,১১/০. অধ্যায়ঃ,বন্দী হওয়ার পূর্বেই শত্রুপক্ষের কেউ ইসলাম গ্ৰহণ করলে তার সম্পদ সুরক্ষিত,,,975
bulugul-maram_bn,976,11,১১/০. অধ্যায়ঃ,মুক্তিপণ ছাড়াই বন্দীকে মুক্ত করা জায়েয,,,976
bulugul-maram_bn,977,11,১১/০. অধ্যায়ঃ,যুদ্ধ বন্দীনীর সাথে সঙ্গম করার বৈধতা,,,977
bulugul-maram_bn,978,11,১১/০. অধ্যায়ঃ,সৈন্যদলের মাঝে গনীমতের মাল বণ্টন করা,,,978
bulugul-maram_bn,979,11,১১/০. অধ্যায়ঃ,গনীমতের মাল বন্টনের পদ্ধতি,,,979
bulugul-maram_bn,980,11,১১/০. অধ্যায়ঃ,গনীমতের মাল এক পঞ্চমাংশ আদায় করার পর অতিরিক্ত দেয়া প্রসঙ্গে,,,980
bulugul-maram_bn,981,11,১১/০. অধ্যায়ঃ,গনীমতের মাল হতে কতটুকু পরিমান অতিরিক্ত দেওয়া জায়েয – এর বর্ণনা,,,981
bulugul-maram_bn,982,11,১১/০. অধ্যায়ঃ,কোন সৈন্যদলের মাঝে গনীমতের মাল হতে নফল বা অতিরিক্ত মাল খাস করে প্রদান করার বৈধতা,,,982
bulugul-maram_bn,983,11,১১/০. অধ্যায়ঃ,মুজাহিদদের প্রাপ্ত সম্পদ ভক্ষণের বিধান,,,983
bulugul-maram_bn,984,11,১১/০. অধ্যায়ঃ,গনীমত থেকে প্ৰাপ্ত জন্তুর উপর আরোহন করা এবং পোশাক-পরিচ্ছেদ পরিধান করার বিধান,,,984
bulugul-maram_bn,985,11,১১/০. অধ্যায়ঃ,বিধর্মীকে নিরাপত্তা দান করা প্রসঙ্গে,,,985
bulugul-maram_bn,986,11,১১/০. অধ্যায়ঃ,আরব ভূখন্ড থেকে ইয়াহুদ এবং নাসারাদেরকে তাড়িয়ে দেয়া,,,986
bulugul-maram_bn,987,11,১১/০. অধ্যায়ঃ,আল্লাহর রাস্তায় জিহাদ করার জন্য যুদ্ধাস্ত্র প্রস্তুত করার ব্যাপারে উৎসাহ প্রদান,,,987
bulugul-maram_bn,988,11,১১/০. অধ্যায়ঃ,মুজাহিদদের প্রয়াজনে গনীমতের মাল বন্টন করা,,,988
bulugul-maram_bn,989,11,১১/০. অধ্যায়ঃ,অঙ্গীকার পূর্ণ করার ব্যাপারে আদেশ করা এবং দূতদেরকে আটকিয়ে রাখতে নিষেধ করা,,,989
bulugul-maram_bn,990,11,১১/০. অধ্যায়ঃ,মুসলিমদের গনিমতের জমি বণ্টনের বিধান,,,990
bulugul-maram_bn,991,11,১১/১. অধ্যায়ঃ,সন্ধি ও জিযইয়া - অগ্নিপূজকদের কাছ থেকে কর নেওয়া,,,991
bulugul-maram_bn,992,11,১১/১. অধ্যায়ঃ,সন্ধি ও জিযইয়া - আরবদের কাছ থেকে কর নেওয়া,,,992
bulugul-maram_bn,993,11,১১/১. অধ্যায়ঃ,সন্ধি ও জিযইয়া - করের পরিমাণ এবং এর পরিশোধকারীর বিবরণ,,,993
bulugul-maram_bn,994,11,১১/১. অধ্যায়ঃ,"সন্ধি ও জিযইয়া - ইসলাম উঁচু থাকবে, নিচু হবে না",,,994
bulugul-maram_bn,995,11,১১/১. অধ্যায়ঃ,সন্ধি ও জিযইয়া - আহলে কিতাবদের সালাম দেওয়া এবং তাদের জন্য রাস্তা ছেড়ে দেয়া নিষেধ,,,995
bulugul-maram_bn,996,11,১১/১. অধ্যায়ঃ,সন্ধি ও জিযইয়া - মুসলিম এবং মুশরিকদের মাঝে যুদ্ধবিরতির চুক্তি করা জায়েয,,,996
bulugul-maram_bn,997,11,১১/১. অধ্যায়ঃ,সন্ধি ও জিযইয়া - চুক্তিবদ্ধ ব্যক্তিকে হত্যাকারীর গুনাহ,,,997
bulugul-maram_bn,998,11,১১/২. অধ্যায়ঃ,দৌড় প্রতিযোগিতা এবং তীর নিক্ষেপণ - ঘৌড়-দৌড় শরীয়তসম্মত এবং শক্তি-সামর্থ্য অনুযায়ী প্রতিযোগিতার দূরত্ব নির্ধারণ,,,998
bulugul-maram_bn,999,11,১১/২. অধ্যায়ঃ,দৌড় প্রতিযোগিতা এবং তীর নিক্ষেপণ - ঘোড়ার শক্তি ও সামর্থ্য অনুযায়ী ঘৌড়-দৌড়ের সীমানা নির্ধারণ,,,999
bulugul-maram_bn,1000,11,১১/২. অধ্যায়ঃ,দৌড় প্রতিযোগিতা এবং তীর নিক্ষেপণ - কল্যাণের স্বার্থে প্রতিযোগিতা বৈধ,,,1000
bulugul-maram_bn,1001,11,১১/২. অধ্যায়ঃ,দৌড় প্রতিযোগিতা এবং তীর নিক্ষেপণ - প্রতিযোগিতার ক্ষেত্রে তৃতীয় ঘোড়া প্রবেশ করানোর শর্ত প্রসঙ্গ,,,1001
bulugul-maram_bn,1002,11,১১/২. অধ্যায়ঃ,দৌড় প্রতিযোগিতা এবং তীর নিক্ষেপণ - তীর চালনার ফযীলত এবং এ ব্যাপারে উৎসাহ প্ৰদান,,,1002
bulugul-maram_bn,1003,12,১২/০. অধ্যায়ঃ,প্রত্যেক দাঁতযুক্ত হিংস্ৰ জন্তু এবং নখরযুক্ত পাখি ভক্ষণ করা হারাম,,,1003
bulugul-maram_bn,1004,12,১২/০. অধ্যায়ঃ,গৃহপালিত গাধা হারাম ও ঘোড়া খাওয়া বৈধ,,,1004
bulugul-maram_bn,1005,12,১২/০. অধ্যায়ঃ,পঙ্গপাল খাওয়ার বৈধতা,,,1005
bulugul-maram_bn,1006,12,১২/০. অধ্যায়ঃ,খরগোশ খাওয়ার বৈধতা,,,1006
bulugul-maram_bn,1007,12,১২/০. অধ্যায়ঃ,যে সমস্ত জন্তু হত্যা করা নিষেধ তা ভক্ষণ করাও হারাম,,,1007
bulugul-maram_bn,1008,12,১২/০. অধ্যায়ঃ,হায়েনা খাওয়ার বিধান,,,1008
bulugul-maram_bn,1009,12,১২/০. অধ্যায়ঃ,শজারু খাওয়ার বিধান,,,1009
bulugul-maram_bn,1010,12,১২/০. অধ্যায়ঃ,নাপাক বস্তু ভক্ষণকারী জন্তুর গোশত খাওয়া এবং এর দুধ পান করা হারাম,,,1010
bulugul-maram_bn,1011,12,১২/০. অধ্যায়ঃ,বন্য গাধার গোস্তের বৈধতা,,,1011
bulugul-maram_bn,1012,12,১২/০. অধ্যায়ঃ,ঘোড়ার গোশতের বৈধতা,,,1012
bulugul-maram_bn,1013,12,১২/০. অধ্যায়ঃ,দব্বের গোশতের বৈধতা,,,1013
bulugul-maram_bn,1014,12,১২/০. অধ্যায়ঃ,ব্যাঙ হত্যা করা নিষেধ,,,1014
bulugul-maram_bn,1015,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - শিকারী কুকুর পালনের বৈধতা,,,1015
bulugul-maram_bn,1016,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - ধারালো এবং জখম করা যায় এমন অস্ত্ৰ দ্বারা শিকার করা,,,1016
bulugul-maram_bn,1017,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - পালকবিহীন তীর দ্বারা শিকার করা,,,1017
bulugul-maram_bn,1018,12,১২/১. অধ্যায়ঃ,"শিকার ও যবহকৃত জন্তু - শিকারের প্রতি তীর নিক্ষেপের পর তা অদৃশ্য হয়ে গেলে, অতপর তা পেলে খাওয়ার বিধান",,,1018
bulugul-maram_bn,1019,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - জবেহের সময় বিসমিল্লাহ বলার বিধান,,,1019
bulugul-maram_bn,1020,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - খাযফ করা নিষেধ এবং এর মাধ্যমে শিকারকৃত জন্তু খাওয়া হারাম,,,1020
bulugul-maram_bn,1021,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - কোন জীব জন্তুকে (তীর মারার জন্য) নিশানা রুপে গ্ৰহণ করা নিষেধ,,,1021
bulugul-maram_bn,1022,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - মহিলার জবেহ করার বিধান,,,1022
bulugul-maram_bn,1023,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - জবেহ করার শরীয়ত সম্মত এবং নিষিদ্ধ যন্ত্ৰসমূহ,,,1023
bulugul-maram_bn,1024,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - প্ৰাণীকে বেঁধে রেখে হত্যা করা নিষেধ,,,1024
bulugul-maram_bn,1025,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - জবেহ করার শিষ্টাচারিতা সমূহ,,,1025
bulugul-maram_bn,1026,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - ভ্রুণের যাবহ করা প্রসঙ্গে,,,1026
bulugul-maram_bn,1027,12,১২/১. অধ্যায়ঃ,শিকার ও যবহকৃত জন্তু - জবেহ করার সময় বিসমিল্লাহ না বললে,,,1027
bulugul-maram_bn,1028,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - কুরবানীর বৈধতা এবং এর কিছু বিবরণ,,,1028
bulugul-maram_bn,1029,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - কুরবানীর পশু জবেহ করার সময় দোয়া পাঠ করা মুস্তাহাব,,,1029
bulugul-maram_bn,1030,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - (কুরবানীর বিধান),,,1030
bulugul-maram_bn,1031,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - কুরবানীর পশু জবেহ করার সময়,,,1031
bulugul-maram_bn,1032,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - যে সমস্ত জন্তু কুরবানী করা জায়েয নয়,,,1032
bulugul-maram_bn,1033,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - কুরবানীর পশুর বিবেচ্য বয়স,,,1033
bulugul-maram_bn,1034,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - কুরবানীর পশুর ক্ষেত্রে যা অপছন্দনীয়,,,1034
bulugul-maram_bn,1035,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - কুরবানীর পশু যবাই ও বণ্টনে দায়িত্বশীল নিয়োগ,,,1035
bulugul-maram_bn,1036,12,১২/২. অধ্যায়ঃ,কুরবানীর বিধান - উট এবং গরু সাতজনের পক্ষ থেকে কুরবানী করা প্রসঙ্গে,,,1036
bulugul-maram_bn,1037,12,১২/৩. অধ্যায়ঃ,আক্বীকাহ - আকীকা করার বৈধতা,,,1037
bulugul-maram_bn,1038,12,১২/৩. অধ্যায়ঃ,আক্বীকাহ - আকীকার পরিমাণ,,,1038
bulugul-maram_bn,1039,12,১২/৩. অধ্যায়ঃ,আক্বীকাহ - জন্মগ্রহন করার পর কতিপয় বিধান,,,1039
bulugul-maram_bn,1040,13,১৩/০. অধ্যায়ঃ,আল্লাহর নামে শপথ করার আবশ্যকীয়তা এবং তিনি ব্যতীত অন্যের নামে শপথ করা নিষেধ,,,1040
bulugul-maram_bn,1041,13,১৩/০. অধ্যায়ঃ,কসম প্রার্থনাকারীর নিয়ত অনুযায়ী কসম প্রযোজ্য হবে,,,1041
bulugul-maram_bn,1042,13,১৩/০. অধ্যায়ঃ,কসম খাওয়া বিষয়ের চেয়ে অন্য বস্তুর মাঝে অধিক কল্যাণ দেখা গেলে তার বিধান,,,1042
bulugul-maram_bn,1043,13,১৩/০. অধ্যায়ঃ,কসমে ইনশাআল্লাহ বলার বিধান,,,1043
bulugul-maram_bn,1044,13,১৩/০. অধ্যায়ঃ,নাবী (ﷺ) এর শপথ প্রসঙ্গে,,,1044
bulugul-maram_bn,1045,13,১৩/০. অধ্যায়ঃ,মিথ্যা শপথ প্ৰসঙ্গ,,,1045
bulugul-maram_bn,1046,13,১৩/০. অধ্যায়ঃ,উদ্দেশ্যহীন শপথ প্রসঙ্গে,,,1046
bulugul-maram_bn,1047,13,১৩/০. অধ্যায়ঃ,আল্লাহর সুন্দর নাম সমূহ প্রসঙ্গে,,,1047
bulugul-maram_bn,1048,13,১৩/০. অধ্যায়ঃ,কল্যানকারীর উদ্দেশ্যে দু’আ করা প্রসঙ্গে,,,1048
bulugul-maram_bn,1049,13,১৩/০. অধ্যায়ঃ,মানত মানা নিষেধ প্ৰসঙ্গ,,,1049
bulugul-maram_bn,1050,13,১৩/০. অধ্যায়ঃ,কতক মানত কুফরে লিপ্ত করে,,,1050
bulugul-maram_bn,1051,13,১৩/০. অধ্যায়ঃ,মানতের কতিপয় প্রকারের বিধানাবলী,,,1051
bulugul-maram_bn,1052,13,১৩/০. অধ্যায়ঃ,আল্লাহর ঘরে (কা’বা) হেঁটে যাওয়ার মানতের বিধান,,,1052
bulugul-maram_bn,1053,13,১৩/০. অধ্যায়ঃ,মৃত ব্যক্তির মানত পূর্ণ করা প্রসঙ্গ,,,1053
bulugul-maram_bn,1054,13,১৩/০. অধ্যায়ঃ,শরীয়ত বিরোধী না হলে নির্দিষ্ট স্থানে মানত পূর্ন করার বৈধতা,,,1054
bulugul-maram_bn,1055,13,১৩/০. অধ্যায়ঃ,কেউ কোন ভাল স্থানে সালাত আদায়ের মান্নত করলে তার চেয়ে উত্তম স্থানে তা আদায় যথেষ্ট,,,1055
bulugul-maram_bn,1056,13,১৩/০. অধ্যায়ঃ,মানত পূর্ণ করার জন্য তিনটি মসজিদের কোন একটির জন্য সফরের প্রস্তুতি নেওয়ার বৈধতা,,,1056
bulugul-maram_bn,1057,13,১৩/০. অধ্যায়ঃ,মুশরিক অবস্থায় কৃত ই’তিকাফের মানত পূর্ণ করার বিধান,,,1057
bulugul-maram_bn,1058,14,১৪/০. অধ্যায়ঃ,বিচারকের প্রকার সমূহ,,,1058
bulugul-maram_bn,1059,14,১৪/০. অধ্যায়ঃ,বিচারকের পদের মহত্ত,,,1059
bulugul-maram_bn,1060,14,১৪/০. অধ্যায়ঃ,বিচারকের পদ প্ৰত্যাশা করার প্রতি সতর্কীকরণ,,,1060
bulugul-maram_bn,1061,14,১৪/০. অধ্যায়ঃ,চিন্তা-গবেষণা করে ফায়সালায় বিচারকের প্রতিদান রয়েছে তা সঠিক হোক বা ভুল হোক,,,1061
bulugul-maram_bn,1062,14,১৪/০. অধ্যায়ঃ,রাগান্বিত অবস্থায় বিচারকার্য করা নিষেধ,,,1062
bulugul-maram_bn,1063,14,১৪/০. অধ্যায়ঃ,বিচারকার্যের পদ্ধতি,,,1063
bulugul-maram_bn,1064,14,১৪/০. অধ্যায়ঃ,বিচারক বাহ্যিক অবস্থা দেখে বিচার করবে আভ্যন্তরীণ অবস্থা দেখে নয়,,,1064
bulugul-maram_bn,1065,14,১৪/০. অধ্যায়ঃ,ন্যায্য অধিকার আদায়ে দুর্বলকে সহায়তা করা,,,1065
bulugul-maram_bn,1066,14,১৪/০. অধ্যায়ঃ,বিচারকার্যের গুরুত্ব,,,1066
bulugul-maram_bn,1067,14,১৪/০. অধ্যায়ঃ,মহিলাদের বিচারকার্যের দায়িত্ব না নেওয়া,,,1067
bulugul-maram_bn,1068,14,১৪/০. অধ্যায়ঃ,লোকদের বাধা প্ৰদান করার জন্য বিচারকের দারোয়ান রাখা নিষেধ,,,1068
bulugul-maram_bn,1069,14,১৪/০. অধ্যায়ঃ,বিচারকার্যে ঘুষ নেওয়া হারাম,,,1069
bulugul-maram_bn,1070,14,১৪/০. অধ্যায়ঃ,বিচারকের সামনে বাকবিতন্ডায় লিপ্ত উভয়পক্ষের বসা,,,1070
bulugul-maram_bn,1071,14,১৪/১. অধ্যায়ঃ,"স্বাক্ষ্য প্ৰদান এবং গ্রহণ - সাক্ষ্য প্রদানের জন্য আহবান করার পূর্বেই যারা সাক্ষ্য দেওয়ার জন্য উপস্থিত হয়, তাদের প্রশংসা করা প্রসঙ্গে",,,1071
bulugul-maram_bn,1072,14,১৪/১. অধ্যায়ঃ,"স্বাক্ষ্য প্ৰদান এবং গ্রহণ - সাক্ষ্য দানের জন্য আহবান না করা হলেও যারা সাক্ষ্য দেয়, তাদের প্রতি নিন্দা করা প্রসঙ্গে",,,1072
bulugul-maram_bn,1073,14,১৪/১. অধ্যায়ঃ,স্বাক্ষ্য প্ৰদান এবং গ্রহণ - যাদের সাক্ষ্য গ্ৰহণ করা যায় না,,,1073
bulugul-maram_bn,1074,14,১৪/১. অধ্যায়ঃ,স্বাক্ষ্য প্ৰদান এবং গ্রহণ - ব্যক্তির প্রকাশ্য দিক বিবেচনায় সাক্ষ্য গ্ৰহণ,,,1074
bulugul-maram_bn,1075,14,১৪/১. অধ্যায়ঃ,স্বাক্ষ্য প্ৰদান এবং গ্রহণ - মিথ্যা সাক্ষ্যদানের কঠিন শাস্তি প্রসঙ্গে,,,1075
bulugul-maram_bn,1076,14,১৪/১. অধ্যায়ঃ,"স্বাক্ষ্য প্ৰদান এবং গ্রহণ - নিশ্চিতভাবে জানা থাকলে সাক্ষ্য দেওয়া, সন্দেহ থাকলে সাক্ষ্য না দেওয়া",,,1076
bulugul-maram_bn,1077,14,১৪/১. অধ্যায়ঃ,স্বাক্ষ্য প্ৰদান এবং গ্রহণ - শপথ ও সাক্ষ্য গ্ৰহণ দ্বারা বিচার করার বৈধতা,,,1077
bulugul-maram_bn,1078,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - প্ৰমাণ ব্যতিরেকে দাবি গ্ৰহণ করা যাবে না,,,1078
bulugul-maram_bn,1079,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - উভয় পক্ষের মধ্যে কে লটারী করার সুযোগ পাবে তা নির্ণয়ের জন্য লটারী করা প্রসঙ্গে,,,1079
bulugul-maram_bn,1080,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - মিথ্যা শপথ দ্বারা কোন মুসলিমের অধিকার আত্মসাৎ করার কঠিন শাস্তি প্রসঙ্গে,,,1080
bulugul-maram_bn,1081,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - যদি দুজন ব্যক্তি কোন কিছু নিয়ে আদালতে দাবি পেশ করে এবং উভয়েরই কোন প্রমাণ নেই,,,1081
bulugul-maram_bn,1082,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - রাসূল (ﷺ) এর মিম্বারে কৃত কসমের গুরুত্ব,,,1082
bulugul-maram_bn,1083,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - আসরের পর মিথ্যা শপথ করার কঠিন অপরাধ প্ৰসঙ্গ,,,1083
bulugul-maram_bn,1084,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - কোন বস্তুর দাবীদার দু’জন হলে আর তা তাদের একজনের দখলে থাকলে এবং উভয়ে প্রমাণ পেশ করলে তা দখলকারীর বলে গণ্য হবে,,,1084
bulugul-maram_bn,1085,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - দাবীদারের উপর কসম করার দায়িত্ব প্রসঙ্গ,,,1085
bulugul-maram_bn,1086,14,১৪/২. অধ্যায়ঃ,দাবি এবং প্রমাণ - বংশবিশেষজ্ঞের উক্তিতে বংশধারা নির্ধারণ,,,1086
bulugul-maram_bn,1087,15,১৫/০. অধ্যায়ঃ,দাস-দাসী আযাদ করার ফযীলাত প্রসঙ্গে,,,1087
bulugul-maram_bn,1088,15,১৫/০. অধ্যায়ঃ,কোন কৃতদাস আযাদ করা সর্বোত্তম,,,1088
bulugul-maram_bn,1089,15,১৫/০. অধ্যায়ঃ,শরীকানা দাস-দাসী মুক্তকারীর প্রসঙ্গ,,,1089
bulugul-maram_bn,1090,15,১৫/০. অধ্যায়ঃ,পিতাকে দাসত্ব থেকে মুক্ত করার ফযীলাত,,,1090
bulugul-maram_bn,1091,15,১৫/০. অধ্যায়ঃ,কোন ব্যক্তি মাহরামের মনিব হলে ঐ মাহরাম দাস আযাদ বলে গণ্য হবে,,,1091
bulugul-maram_bn,1092,15,১৫/০. অধ্যায়ঃ,মৃত্যুর সময় সকল দাসকে মুক্ত করার বিধান যখন ঐ দাসগুলোই তার একমাত্র সম্পদ,,,1092
bulugul-maram_bn,1093,15,১৫/০. অধ্যায়ঃ,যে ব্যক্তি স্বীয় দাসকে আযাদ করে দেয় এবং তাকে সেবা করার শর্ত করে,,,1093
bulugul-maram_bn,1094,15,১৫/০. অধ্যায়ঃ,ওয়ালা (দাসত্ব মুক্তি সূত্রে উত্তরাধিকার) ঐ ব্যক্তির সাব্যস্ত হবে যে দাসকে আযাদ করে দেয়,,,1094
bulugul-maram_bn,1095,15,১৫/০. অধ্যায়ঃ,ওয়ালা’র বিধানাবলী,,,1095
bulugul-maram_bn,1096,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - মুদাব্বার গোলাম বিক্রির বিধান",,,1096
bulugul-maram_bn,1097,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - চুক্তিবদ্ধ দাসের কিছু পাওনা পরিশোধ করলে তার বিধান",,,1097
bulugul-maram_bn,1098,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - চুক্তিবদ্ধ দাসের পাওনা পরিশোধের সামর্থ্য থাকলে তার হুকুম",,,1098
bulugul-maram_bn,1099,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - মুকাতাব দাসের রক্তপণ",,,1099
bulugul-maram_bn,1100,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - রাসূল (ﷺ) কোন দাস-দাসী রেখে মৃত্যুবরণ করেননি",,,1100
bulugul-maram_bn,1101,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - উম্মুল ওয়ালাদ মনিবের মৃত্যুর পর আযাদ হয়ে যাবে",,,1101
bulugul-maram_bn,1102,15,১৫/১. অধ্যায়ঃ,"মুদাব্বার, মুকাতাব, উম্মু ওয়ালাদের বর্ণনা - মুকাতাব দাস-দাসীকে সহযোগীতা করার ফযীলত",,,1102
bulugul-maram_bn,1103,16,১৬/১. অধ্যায়ঃ,আদব,,,1103
bulugul-maram_bn,1104,16,১৬/২. অধ্যায়ঃ,কল্যাণ সাধন ও আত্মীয়তার হক্ব আদায়,,,1104
bulugul-maram_bn,1105,16,১৬/৩. অধ্যায়ঃ,দুনিয়া বিমুখীতা ও পরহেযগারীতা,,,1105
bulugul-maram_bn,1106,16,১৬/৪. অধ্যায়ঃ,মন্দ চরিত্র সম্পর্কে ভীতি প্রদর্শন,,,1106
bulugul-maram_bn,1107,16,১৬/৫. অধ্যায়ঃ,উত্তম চরিত্রের প্রতি উৎসাহ প্ৰদান,,,1107
bulugul-maram_bn,1108,16,১৬/৬. অধ্যায়ঃ,আল্লাহ্‌র যিকর ও দু'আ,,,1108
dhaif-hadis-sirij_bn,1,1,১/১. অধ্যায়ঃ,১ থেকে ১০০ নং হাদিস,,,1
fazayele-amal_bn,1,1,১/১. অধ্যায়ঃ,শিরকে আসগার,,,1
fazayele-amal_bn,2,2,২/১. অধ্যায়ঃ,ইসলাম গ্রহণ ও ঈমান আনার ফাযীলাত,,,2
fazayele-amal_bn,3,2,২/২. অধ্যায়ঃ,ইসলাম গ্রহণে অতীতের সৎ ‘আমল নষ্ট হয় না,,,3
fazayele-amal_bn,4,2,২/৩. অধ্যায়ঃ,ইসলাম গ্রহণ নিরাপত্তার বিধান দেয়,,,4
fazayele-amal_bn,5,2,২/৪. অধ্যায়ঃ,নাবী (সাঃ)- কে না দেখে ঈমান আনার ফাযীলাত,,,5
fazayele-amal_bn,6,2,২/৫. অধ্যায়ঃ,যে ‘আমলের দ্বারা ঈমানের স্বাদ পাওয়া যায়,,,6
fazayele-amal_bn,7,2,২/৬. অধ্যায়ঃ,‘লা ইলাহা ইল্লাল্লাহ’- বলার ফাযীলাত,,,7
fazayele-amal_bn,8,2,২/৭. অধ্যায়ঃ,মৃত্যুর সময় কালেমা পাঠের ফাযীলাত,,,8
